"Name","a.25_Ro17","a.50_Ro17","a.75_Ro17","a.max_Ro17","a.mean_Ro17","a.min_Ro17","a.std_Ro17","area.mm.2._Ro17","b.25_Ro17","b.50_Ro17","b.75_Ro17","b.max_Ro17","b.mean_Ro17","b.min_Ro17","b.std_Ro17","circularity.4.pi.area..perimeter.2.._Ro17","cluster.distance_Ro17","dark.cluster.a_Ro17","dark.cluster.b_Ro17","dark.cluster.l_Ro17","dark.cluster.proportion_Ro17","equivalent.diameter.mm._Ro17","height.mm._Ro17","l.25_Ro17","l.50_Ro17","l.75_Ro17","l.max_Ro17","l.mean_Ro17","l.min_Ro17","l.std_Ro17","light.cluster.a_Ro17","light.cluster.b_Ro17","light.cluster.l_Ro17","light.cluster.proportion_Ro17","major.axis.length.mm._Ro17","minor.axis.length.mm._Ro17","num.pixels.per.component_Ro17","perimeter.mm._Ro17","roundness.4.area..pi.major.axis.2._Ro17","sphericity.pi..1.3...6.volume...2.3....surface.area._Ro17","surface.area.mm.2._Ro17","volume.mm.3._Ro17"
"ILL_313_AGL",5.41917899955154,6.84262973091953,8.47879408533712,23.2686565336283,7.06732810130479,-1.85217662881592,2.40566779408982,12.4994131378199,28.0159426817255,30.2635475368294,32.3494855887695,45.8656056015275,29.9714658577274,6.04612175349226,3.75268984833288,0.786259651665631,4.89457366911636,8.85583560918528,27.2980904374762,47.7474574336134,0.251574873347771,3.98200571781792,2.31732842047393,48.9117355864382,50.7485369657621,52.1782894845213,63.3509633473428,50.3111561434718,29.8677624650446,2.89587482635569,6.60405349569267,30.6742125714717,51.3043381584207,0.748425126652229,4.09393754334414,3.87754309729735,141460.085308057,14.122011437529,0.946284483936694,0.934132466779618,36.9541346829343,19.3933493977737
"ILL_3347_AGL",6.61386296728067,8.14096176217902,9.71243497953084,21.000739712438,8.19506715717424,-4.73278809048895,2.44753950696998,8.59350905367347,15.8054503224488,18.4175494959158,20.8919661845488,36.0781739611871,18.3066688881803,-1.72450459016177,3.9947917179445,0.690756351991785,3.65640220743543,7.91070659412533,16.8859809061124,39.6401066798361,0.527210940340569,3.29763622293642,1.85440452895408,38.9247314781484,41.3898341271338,43.4164318964325,64.4189822764737,41.0810311486358,19.3444428791746,3.98197751276401,8.54288043639633,19.2326167245716,42.8759412225568,0.472789059659431,3.41667186793308,3.19022415721679,97255.6479591837,12.5758023524943,0.932134326751711,0.858674804580578,25.6085972636049,10.9122318354348
"ILL_358_AGL",7.79694172301489,9.1975287514605,10.8104268084016,25.2362040476058,9.40552477925953,0.180256392389098,2.3703328741408,13.2383054968,25.4991955181666,27.5456954752817,29.6224307056276,44.3466343751212,27.4830092372805,6.06975401124092,3.49497790945823,0.800100494577375,3.24732449022946,10.2697294192591,26.3967541767196,50.4857777326154,0.347004179374658,4.09154560141202,2.23584560535,50.5486288895858,51.9937985017199,53.2986472513701,64.745053557525,51.8138919269362,36.1172488163074,2.43327202263755,9.46144820720629,27.8216443698485,52.5900343496537,0.652995820625342,4.190599094864,3.99861234100365,149822.38,14.3847722051657,0.953216059921754,0.918524505039224,38.0475503633971,19.8976471402841
"ILL_3597_AGL",4.67224267904524,6.19746808902734,7.7431879287648,18.4656337944173,6.21844909681092,-7.18395840924737,2.4157498326467,8.4081751316129,13.5033894807284,16.4105693593904,19.0079395775393,33.7405407201302,16.1258532007512,-5.92979807922329,4.33153175051108,0.655874230691196,5.0819981369148,6.01803795713267,14.9243869925415,38.0514101215171,0.697320279647932,3.26438987656612,1.75720251572581,36.9278050807545,40.2270162958141,42.8818716994325,65.2064111879309,39.7728945755778,14.8903341376577,5.15999059329541,6.5676960191075,17.3248898537561,43.233944720273,0.302679720352068,3.37338194555216,3.16491114040645,95158.1612903226,12.7716981056197,0.937088188692358,0.829895584200201,24.7441633942378,10.0815311488665
"ILL_4164_AGL",9.09695639913283,10.6112096453414,12.2134786646281,24.257075772414,10.7174530559232,-0.676118946412918,2.43221238580501,12.314369049697,19.0310056087737,21.211518331201,23.4698453932627,39.7999382327029,21.2767086603503,2.13676794219943,3.58738220232563,0.776180012523829,3.47674109810119,10.9058041126084,20.6150789285367,42.277424610153,0.505960150267362,3.95226369843494,2.52967474227273,42.016715360222,43.7324634136408,45.4109642222483,62.800577210066,43.6658135928008,26.0522391021656,3.06827082476952,10.9154222066293,21.4157792462675,44.8965138772233,0.494039849732638,4.11833486107354,3.79802417483028,139365.878787879,14.099854369737,0.921321222642078,0.95170786830817,38.1095411582259,20.8501974297949
"ILL_4400_AGL",8.15355261276338,9.64397606663376,11.4154432003292,26.728435298087,9.91391049851979,0.305358708082351,2.53895852025725,28.0793083055686,27.9424198283633,30.1916000354764,32.3151223825081,46.6843527053053,29.9227445802775,4.92664503518478,3.82478388114267,0.817149594501101,5.21290477868702,11.6942350527332,27.8951170087405,52.7684365201803,0.292911190836259,5.96804539444763,2.29905305147059,54.207315497265,56.4290997630743,57.7620162037344,67.7156093735995,55.6820994638847,37.2218427962077,3.08000877434738,9.21612589667994,30.6916223926755,57.0550375137683,0.707088809163741,6.10267822499276,5.84136184506928,317783.02745098,20.7583941595288,0.956806305034825,0.833387401939,70.8579373815451,43.3115653418737
"ILL_4605_AGL",9.20759962788247,10.6668421404771,12.3213552915241,26.1128033568229,10.8346106371427,1.05149145740565,2.37291290630178,24.6954622034921,27.7634637949105,30.0571973223886,32.1559284002528,45.9212984755931,29.7388763195813,5.52663142540365,3.80484101581328,0.807076255525275,4.40096966166482,11.9971440285645,27.4102855321149,53.6193475563789,0.33913102636365,5.58835592697067,2.20646869547619,54.3437762263845,56.1998653883807,57.4475009394321,67.6841739503912,55.7291686010142,40.3618717977224,2.64578025506609,10.4986717734338,30.2245930682958,56.8536317662476,0.66086897363635,5.72976691579325,5.4557381952122,279486.896825397,19.5686812115685,0.951431171327203,0.83798058948214,62.8155737387688,36.6447238227251
"ILL_4609_AGL",5.43778842736275,6.92356343461262,8.40007339913951,18.447931697614,6.90579714653329,-6.65809193965578,2.29804789196197,12.5841826196016,12.6650173577758,15.2733802428833,17.698077689133,33.3917539665877,15.1053947391684,-6.030534406017,3.98227618070078,0.676639636929109,4.03411266955745,6.62360099519565,13.9738177275871,40.0229223653677,0.610458936592855,3.99519470160055,1.37034975663347,38.7538336445359,41.7727192554734,44.1471256600853,67.9568993645551,41.35870335035,15.5767179820572,4.82649725579612,7.11801830987924,15.9757578785647,43.886042842216,0.389541063407145,4.13920375392572,3.86244049592408,142419.450199203,15.2869561016818,0.931960662253391,0.656812686182329,32.546635945574,11.7644534610864
"ILL_4665_AGL",5.6128660495743,7.19231784537706,9.20643676317205,24.707317188444,7.57624308088792,-2.49609857200952,2.79000466694699,29.6916849656225,28.0897953090996,30.5908086037892,32.9500338799361,48.4559987255211,30.3491976821963,4.25673639131437,4.11203166754398,0.789307714476084,5.19243465977958,9.78337815024295,28.6020083430627,50.4391295117026,0.337636554418976,6.13082475873457,2.29509675066265,51.1065777383234,53.154713246199,54.5920946809688,66.9544675485814,52.6595950131398,30.1571061190311,3.04366721814569,6.80630125598054,31.0447831616562,53.8713172481318,0.662363445581024,6.29561486770042,5.97638354041931,336030.83935743,21.6985816330952,0.948156511336954,0.818680667766558,74.3885967084152,45.9280194901478
"ILL_4671_AGL",7.01626247905851,8.70280699994106,10.851389300915,28.9595513220334,9.07676582621107,-0.8777587758291,2.86324865984427,34.8464129535652,25.6296375258756,27.799339695885,30.1098129456701,48.6991601813436,27.8561140137125,4.46055113049318,3.81446975550166,0.81595668816833,4.94078838930685,11.1658503843481,28.2333529994922,50.0811089993024,0.361573190874235,6.64449846352734,2.6474016971087,50.7592899770135,53.2201164305158,54.7406113281671,67.2866429061946,52.5023516351267,33.0799117129576,3.33830769025538,7.86033290986499,27.7839614762861,54.0376683102876,0.638426809125765,6.79569718680375,6.50391533725996,394368.639130435,23.1177181472466,0.956279297472514,0.836924097114892,89.0607528496962,62.2205529436102
"ILL_4768_AGL",8.08528503051015,9.82898773997549,11.7228118086657,26.9046907940916,10.0054436712109,-6.19387384951285,2.93362972843814,17.0262229635115,16.5378278818052,19.2029036472302,22.0722363842993,43.0375075253681,19.3706972151084,-4.86503091289024,4.50897952404991,0.77044855765262,3.51440983533553,10.415848089314,18.2634974900338,36.8706375294369,0.282130095679077,4.64637576806701,2.22865563870229,36.9293106499221,39.4523368738926,41.5548927017796,64.5975264225804,39.0313386302123,7.8972537297704,4.43091106158265,10.0272509236154,19.8843170362999,39.9239794719602,0.717869904320923,4.78182386542555,4.51917050769629,192691.522900763,16.6359305242812,0.944428463385225,0.883351289478091,46.4569267122887,25.3670284168704
"ILL_4782_AGL",8.45875796752159,10.2570432010058,12.2143593113032,27.5664026412756,10.4415988130423,-5.81947059230098,3.02282914709344,16.5723605040637,17.1282797198052,19.9102143606482,22.8520607983631,43.9679238668348,20.0396978507039,-4.84722822512915,4.6639162081013,0.777168981678049,3.90606054980425,10.940065731754,18.8982945990554,35.66207998468,0.263655204883887,4.58282143593782,2.15589265207171,36.023012452975,38.6404571756478,40.7557069680118,63.6399220730937,38.1541919143143,6.80841126406546,4.48642501159715,10.3519442681741,20.4101971165839,39.1190590476527,0.736344795116113,4.72927553324374,4.44568189772457,187555.007968127,16.3339047871235,0.939350584157523,0.880910584045803,44.9360323689084,23.9904174275621
"ILL_4783_AGL",7.13586670517116,8.71630069879835,10.6439547917293,27.2896138634859,9.01016308438123,-1.29731177725185,2.66452799624692,34.6129057970968,26.7017429014817,28.8194384924645,30.9663677120904,47.2343882294418,28.7373833744255,4.81521887070801,3.65325082484368,0.809506615708538,4.22491716201205,10.7264214517575,27.8811332409913,50.7843398939424,0.332851032241047,6.62756483492332,2.31007786826613,51.3367714124034,53.2138198143042,54.5699663239438,67.229870694986,52.7529481868371,32.1335624159086,2.88034471312954,8.38667216346203,29.0558547714495,53.8597671900373,0.667148967758953,6.80543251580893,6.46132888483166,391725.959677419,23.1431701664476,0.948907896722952,0.794392277586014,85.0282099913299,53.7372394787747
"ILL_4804_AGL",11.3534660979916,13.106000271964,15.0576916781223,29.6442982338342,13.3007656856271,1.69537576021894,2.86519971312896,15.2821922058964,22.1374267082109,24.7435062779999,27.6472620144928,47.1131734098108,24.9821857732899,4.44434738324075,4.39188853937186,0.823174387585675,2.87013119776097,14.0078073862465,25.8036417119548,44.1672824940753,0.606656287455107,4.40063597612542,1.99087204231076,43.3055606740799,44.7637606571836,46.1111345500779,63.042963245465,44.747096816395,25.0355657735601,2.75677295493455,13.1781207671292,24.1614961500722,45.9420455162361,0.393343712544893,4.53353902021317,4.27829116864831,172953.737051793,15.2403020658649,0.942471269222192,0.87614186944823,40.8165644792006,20.4178215390369
"ILL_4875_AGL",7.41575362489333,9.21106790484335,10.9981670655619,24.9162095920925,9.15047005843897,-8.46404560934128,2.99373894754161,10.7877500284127,10.4026827914808,14.8980789187844,18.4279483023234,34.3899567029423,13.97659401707,-12.1620224809978,6.29741702786173,0.659006606369972,14.2675827416814,8.41266555326512,6.09310524290972,26.7933814643466,0.242040221525377,3.69774255059055,1.59393510642857,34.1130027172823,39.6711122076167,43.7329721929275,66.2576650356669,37.8865340590937,-1.88406742059445,8.85719042609564,9.4158486082035,16.3570209296369,41.5508509521946,0.757959778474623,3.81327511642007,3.59555709883917,122088.615079365,14.7733590675239,0.940623414021445,0.755413554700006,29.5885509185398,11.6389206059585
"ILL_4956_AGL",4.63788301979542,6.14918165568244,7.93810961312893,23.6441697336829,6.42258101574693,-2.85361994780891,2.5755127254468,20.8398410340323,27.3259582761522,29.5407165369124,31.5809032312386,45.7549038129619,29.2229905792777,4.77838538157078,3.77436926037038,0.773011265608592,4.35245019936603,8.17314553993247,27.0937249241316,54.1746164226369,0.334791504317875,5.13087294847359,2.17031769266129,54.5303227808775,56.0695644792773,57.3292196062961,68.7736321233626,55.7825106273458,37.720724266305,2.5277865445918,6.31824588010825,29.0597035943684,56.5885721721547,0.665208495682125,5.25793173626912,5.0116446936689,235851.528225806,18.3727295417063,0.952668014146957,0.849651676380103,54.2896245905172,30.3678866471389
"ILL_5058_AGL",3.92493024608528,5.67822767152992,7.88634957124706,24.5369666369028,6.07083339279589,-5.24195957154146,3.01709717790977,30.9987283796667,25.4231525280947,27.9736420282167,30.6219447018901,47.2344910012301,27.9283952515125,1.03214216384663,4.2447516154806,0.790016421615037,5.27994049406839,7.95954099739936,28.0352847818265,48.3674353726915,0.347077580312216,6.26034365959518,2.4261264438125,48.9202568228433,51.4260085899308,53.238930952712,68.4623213187324,50.8575558515823,26.7870794510286,3.61403889295349,5.10621952867844,27.8514471240024,52.3520471552319,0.652922419687784,6.42143798030646,6.1094774452586,350823.091666667,22.1541672881932,0.95042970755477,0.830738932989246,78.4835201586791,50.8997164163877
"ILL_5151_AGL",8.44652122985022,9.99944328083757,11.6430786250709,23.304063830293,10.0574689851247,-8.15835241463524,2.57420455720829,16.182210168,18.0946962747456,20.4093782906658,22.866520442073,41.2371301874283,20.4246329227816,-7.04981259740494,4.15391546173851,0.750534879159159,5.67038288953554,8.79204149208211,16.5832567639688,39.8923677907188,0.388353650349445,4.52732464050444,2.35507200344681,42.091833045404,43.6102550259508,45.2097801658277,65.2191168859225,43.5042086366054,7.55857534518071,3.86393777688073,9.99489429211279,20.1030725456559,44.5857354366886,0.611646349650555,4.67251609991797,4.39030251362038,183139.544680851,16.454479035868,0.938608436805464,0.904522828335902,45.6275218042755,25.6633855968267
"ILL_5209_AGL",8.02644810566836,9.52247513254837,11.2048130310534,24.0709001519764,9.69821610345374,0.268586388274999,2.41055867554032,16.5192790261355,25.6444665985344,28.1262774285414,30.4296009021435,45.1362578537238,27.840611676464,4.99119957626368,4.09862329962228,0.797624015673507,3.81736424937028,10.6409793924247,25.5872446311854,54.6530708091642,0.358605443323982,4.57734798685273,2.43111260689243,54.5102897972679,55.8414223946213,57.0217848108182,68.3152068288134,55.7140545429653,42.8682632880501,2.24916302680181,9.75154563171394,27.5816618377616,56.4312516396128,0.641394556676018,4.71534442547872,4.44820273841783,186954.266932271,16.1301525468406,0.94299542816356,0.912995419873352,46.9704748092142,26.9869532580441
"ILL_5480_AGL",3.73301975594699,5.21086456237795,6.93336001833527,20.6108065117813,5.45326110123795,-4.23540380461629,2.49223501650616,21.8181572533871,27.278181810623,29.6511473059943,31.8695057805579,46.0031053619358,29.346312058533,4.66630919684085,3.97034732215058,0.745944947222401,4.47635056907305,7.05949936654626,26.99666736705,51.6039950661871,0.353804626134922,5.25957827815689,2.12218466522177,51.9449580202515,53.7125734839457,55.0619752633123,67.8672254341749,53.3640217578569,35.1955210393289,2.72111857137811,5.21551707089743,29.5498537075345,54.3341379914635,0.646195373865078,5.44038534642591,5.09219832574227,246923.463709677,19.1782771634819,0.934764230074335,0.835369550731887,56.0057673752948,30.8909127292194
"ILL_5639_AGL",3.74904848523151,5.30809441911944,7.18998521432456,22.6388845553628,5.61873017585177,-3.5103275906287,2.66777353176583,15.773483715873,28.3306965470979,30.7515493966274,33.1228910060842,48.825756186632,30.5558515981636,5.32539290309279,4.16171514621589,0.75434954528598,4.24177799011624,7.28767504986866,28.5116527644086,55.6947379403857,0.32697736272911,4.47138083410248,2.19728773744048,56.0945750942896,57.7042697223862,58.9825479696126,69.7910762319208,57.3639166920116,38.7463913896825,2.62852298230499,5.34619944357394,30.5985363606745,58.2115909658791,0.67302263727089,4.61056560406946,4.34407354160414,178513.849206349,16.2362612120505,0.940890479047593,0.884780834777395,43.5468072980007,23.2736987122874
"ILL_5722_AGL",6.58557037525237,8.08722449918642,9.80907503756966,24.9541234688354,8.34586190103588,-2.17903137511829,2.59636246027199,22.6650032197647,15.3229208527978,17.2675074048881,19.5676843978854,40.4528619014632,17.7081804439144,2.04392993368044,3.67532209273124,0.801015892377959,4.10386287737161,8.62266611814069,18.1266270554333,45.7730218582638,0.729039080894496,5.35816924264391,2.32357568641176,44.7328253198332,45.9996907651514,47.3305344318387,68.3513387887021,46.2332213704537,32.9892271445792,2.79392638487796,9.87499651252506,19.802759677084,48.1512298008616,0.270960919105504,5.50158899506144,5.2258389604195,256507.505882353,18.8086697438355,0.94978986276008,0.831681971531021,60.1568597834548,36.0155972629608
"ILL_5883_AGL",11.1236476439276,12.6641889092084,14.4358574546714,28.9150228337986,12.8916994008911,2.0930608947154,2.61090250287663,22.0827379125,25.6986049476285,27.8201628705443,29.970911447406,45.211741898332,27.7322917321604,4.60072356672574,3.66341304704914,0.833429423709713,3.61503545782319,14.1957324106245,26.9816217264767,52.3670751214781,0.311970328759948,5.29310189096251,2.41759950966797,52.6955462321839,54.3244699481969,55.6224634690926,66.5730700196145,54.0098520854584,38.6353760680628,2.53340215815791,12.4332277700538,27.7344728888039,54.9227533502372,0.688029671240052,5.44018177110012,5.15301127835536,249917.8125,18.222679803322,0.946663188414348,0.884611955687472,58.9695398326969,35.817600431695
"ILL_5888_AGL",8.19332363356466,9.69378742683431,11.2942162314867,23.3262247203797,9.7731606160899,-2.91857596345731,2.43870890612602,15.7196804556452,20.8658047633895,23.9169065529278,26.6185832388417,42.8685270326798,23.5657254607016,-0.21561423444866,4.55123755747168,0.763919680533152,4.7400843869031,9.45885044835863,20.579615156593,46.5866055862724,0.307295248642235,4.46158883437401,2.07346995495968,46.9874528018284,49.6676280960305,51.773186737432,66.3201605577428,49.1372181995473,25.1386711457003,3.9479288291579,10.1222378708725,25.0207774790494,50.5179887316756,0.692704751357765,4.58818210244545,4.34695180965948,177904.939516129,16.1620807981169,0.946303837646501,0.871287606913687,42.5277521687495,21.9370176388691
"ILL_5945_AGL",7.14000738657556,8.98579145423856,10.9179520134053,24.9625200489579,9.06993151910573,-7.88481438053972,2.99794758264036,15.2592703432258,14.8988326837034,17.8349566160856,20.7448079633516,39.8516682405923,17.7848318265424,-6.67234644810882,4.7062906871014,0.746038427811113,5.03012261790914,8.76699756612093,15.624920957578,34.3156302087967,0.317336462851117,4.39870691443291,1.99129688546371,34.9164314983259,38.2336060228267,40.9387813472652,64.3002154167362,37.6623628267806,6.73213913825428,5.19494810123399,9.39277799870563,18.9419004743526,39.3643037765763,0.682663537148883,4.5603173175105,4.24785026552647,172694.322580645,16.0556975793717,0.930912980785748,0.865205708791479,40.7843207956761,20.3189779906349
"ILL_6002_AGL",7.50750101095957,8.92549857911839,10.5972306701734,27.5271419619255,9.19107126350001,-0.390468373898439,2.49790458940608,27.2544126656364,28.1087939218732,30.3593985856001,32.4711049160903,47.4581609206908,30.1087640962663,5.74496578319339,3.81039699485479,0.812864380354622,4.71474245136875,10.7935178263753,28.2875676505732,53.4505609203033,0.303301140858182,5.88140183615252,2.2089837195,54.522957586889,56.5386093006105,57.8227462695945,67.5642494750955,55.9251432268181,39.1396252334621,2.8521168547092,8.49385930106035,30.9440936925698,57.1807941135189,0.696698859141818,6.01632547531065,5.75523601253562,308447.404545455,20.5026501232771,0.955824010696533,0.821327539197237,68.3349507353472,40.3828646871837
"ILL_618_AGL",13.9251308725941,15.7567120842599,17.7258336757842,31.0376076219136,15.8658833644493,3.40801789174923,2.96426200727994,11.6407327062264,24.4416663294682,27.221627445371,30.0205963668933,48.7140698503299,27.1634925830391,4.79026566992193,4.5539645542485,0.824608953182017,2.98466329798005,16.3964622891423,26.6411993342783,45.7200944030055,0.33269950319832,3.84302532136913,2.06012435235849,45.1122627897062,47.2446010543172,49.1264673902119,64.4353637688043,47.0453794606753,28.6717409982756,3.36151121247889,15.4778929794564,27.0973339255283,47.8382908795178,0.66730049680168,4.03464177458423,3.67021241489572,131742.108490566,13.2962157030369,0.908650580657208,0.921696516618395,33.1883515844925,16.0619876974324
"ILL_6182_AGL",8.4860515295714,9.92569241944422,11.4270973451388,22.7184538905258,9.98307002129269,-1.34435149539826,2.27237264976424,12.5351728729032,18.1710625087173,20.1405384896777,22.1594579077394,36.8099022622931,20.1604555791767,3.26016236897479,3.19929153558841,0.7869691775514,4.10689637504443,10.0368217731537,19.9643861742352,46.9201164222724,0.741104444821111,3.98335624619563,1.89087224909274,46.4019636072283,48.0080143332286,49.5423941812246,66.2420110070231,48.0669118496327,30.7206280411094,3.02906969458989,9.74508492550537,19.4901945840003,50.6305884672798,0.258895555178889,4.09659862378321,3.87921992956267,141864.790322581,14.1223969373655,0.94568460868212,0.881217788402446,34.1382746790473,15.9036175765456
"ILL_6211_AGL",6.8174974804448,8.37271857258927,10.3237447803576,26.6053891452192,8.72456307520071,-0.894840688000733,2.71595938892475,22.2865410658915,27.0443191379116,29.3095863011228,31.4719008322682,46.5224950225144,29.0779119267392,5.08794982460467,3.85033831553727,0.808498803544717,4.31929387638128,10.4473885196263,27.6268602264614,53.8840879110063,0.350362918844777,5.31173236390577,2.10741207052326,54.2923521564043,56.066655092183,57.3541696693871,68.747395887054,55.6760575054455,39.2674578977122,2.68797396744694,8.24633650653203,29.3664489154414,56.693435177056,0.649637081155223,5.46344706293034,5.170044802114,252224.321705426,18.5806471455925,0.945574059054383,0.839000193038571,56.8133186217282,31.6366657416637
"ILL_624_AGL",5.70636854963179,7.03357585937236,8.48066148979197,19.8814108507418,7.15667104378606,-2.56405984977855,2.14302726024025,14.0410418049206,19.1269314794755,21.0193961544511,22.9633933597283,38.0413763346086,21.0265181863252,3.39354079311915,3.16000432505189,0.753380900523153,4.31811690333184,7.10251067138719,20.824864422442,49.2179636641968,0.76954461829234,4.22279018432478,1.91908360333333,48.3740274234156,49.9439846170147,51.5651341039668,68.4704771524069,50.1093922582926,32.7877617808423,3.09584270264119,7.72398522823863,20.2412156524748,53.0129918483895,0.23045538170766,4.33261509237467,4.12096378717025,158907.218253968,15.3151997844073,0.950370922701199,0.861166951110158,37.6443334543261,18.0317057310735
"ILL_6821_AGL",15.098504032832,16.7015966382196,18.4268802989445,31.9823583046052,16.8132823151796,4.23752194804143,2.65654352575765,15.7255325132308,27.8544392751043,30.2981707589021,32.7984446539774,50.0304132157285,30.2288564565745,5.35441287982419,4.1971446102656,0.848618771707301,2.69042819293394,17.3567115889381,29.4521355215185,45.9723545939527,0.421260190589024,4.46592626486134,2.17419987986538,45.5981748612417,46.9042206621298,48.1202574109984,62.2519986362704,46.829172758152,33.5986412586472,2.36464515763072,16.6191543188003,29.6901307113153,47.6568335927775,0.578739809410976,4.5847378531732,4.35257835818553,177971.169230769,15.2310447452599,0.94892161848796,0.901692086610597,43.0063587143054,22.9195803696273
"ILL_6853_AGL",7.03489596060268,8.63525500651074,10.7173246859743,27.80001347147,9.06427124087597,-1.11225215486387,2.89893703934661,30.7379750176923,25.7572679818322,27.8707124262614,30.0345992685213,47.0790227316306,27.8094494570798,3.04520842720967,3.728769753561,0.811435482136617,5.69888174613851,11.2872682343119,27.0591729783218,49.8147619268899,0.30704932308097,6.2313602517298,2.69704595757692,51.3495374629711,53.7165579920848,55.1476271221494,65.8819635966009,52.8772692356719,29.705751236254,3.45723255727066,7.982276979015,28.2062211248797,54.4693246991477,0.69295067691903,6.40333094869417,6.07075294607068,347872.057692308,21.7368582800072,0.946860033570065,0.861562573539325,80.6561278452317,55.7484163069781
"ILL_7089_AGL",3.75715099344386,5.32052972695119,7.09433762737288,23.5295731122346,5.54999844951019,-3.68518295550686,2.5633994218484,20.444491081753,25.0894967206755,27.1922427481107,29.1646184815237,44.4955458598317,26.9586119731071,4.14450322801758,3.58173440641017,0.769904237639412,4.13766176098356,7.6469281344888,24.9565983414542,54.340757045626,0.239410477461326,5.09020674512284,2.57084619501992,54.7335438000978,56.2054302497799,57.4331998041191,68.73657467902,55.9364328924898,31.6762718094401,2.5690461623523,5.09687616964416,27.2042083071679,56.5176765767087,0.760589522538674,5.26407308061047,4.92671951947857,231377.219123506,18.2471282636234,0.935029404226186,0.895529675079206,56.9702582830183,35.2639101301111
"ILL_7558_AGL",6.89012679148467,8.33771776977963,10.0504171186636,25.0677380643175,8.59453699244311,-1.03647836686753,2.47410501748017,28.5651026020313,26.7459801183619,29.1440084458701,31.4157343746395,46.2532346952213,28.9122006148781,4.12024011320024,3.91787883171808,0.796944874144287,4.62522536817193,10.2684902843784,26.961946216295,50.8719839901847,0.318083447906885,5.99501646510968,2.55900937927734,51.5056566390923,53.4016906805662,54.7708350239394,65.8755912721635,52.9576398166783,34.8233495966221,2.78974328690448,8.06068199627986,29.5375532752264,54.072788336626,0.681916552093115,6.15376684363682,5.84596624898185,323280.92578125,21.1347848160933,0.949102722056242,0.858368297544678,74.490688556448,49.1343871916766
"ILL_7663_AGL",8.73806440724135,10.131251749196,11.5830641031097,26.5175708070912,10.2080707958087,-0.431661169532013,2.29702189902124,18.8553268180488,23.8184711499,25.999321817689,28.2402880368799,44.6899926986758,25.9929431943957,5.02544251728433,3.63677864373306,0.785161722277078,2.77781833200439,10.3285291764586,25.7864222937607,48.6859626694211,0.684383469459138,4.8917597938394,1.99274919878049,47.8519167115563,49.0955193904836,50.3175716202044,69.2855415119514,49.1580685188412,35.8721729404341,2.36355390501854,10.3746327902797,25.1305528356576,50.6389270766667,0.315616530540863,5.03191755559399,4.76234352181122,213392.109756098,17.3705076611465,0.945298864396614,0.846185925018796,48.5003917238513,25.2031420003953
"ILL_7668_AGL",5.95293376026485,7.4722768401523,8.98955140441052,21.2182510147276,7.48477123192578,-7.07742692084601,2.41570387229643,14.9423810391667,13.7848326079289,16.5288486227001,19.1037149673389,36.4655881093562,16.3917850104292,-6.02287999408434,4.23697361090302,0.679336183597801,4.77270765019363,7.19068957251654,14.3957502470718,38.9140144218844,0.327773705868581,4.35487152147593,2.0007056415625,39.2312112715569,42.2139102155096,44.6005838422326,66.4146329796875,41.7032327144704,11.014964229725,4.64952251883321,7.86514889937827,17.6931345624368,43.3626568098523,0.672226294131419,4.4876025558959,4.23317882450972,169107.979166667,16.6643621801566,0.941945431048561,0.84484523152625,40.443909581775,20.1230632825666
"ILL_7716_AGL",10.2389288886818,11.6804055267591,13.3097074548329,27.8661043028984,11.846380885158,1.64662019071009,2.36858999690382,25.145927887193,26.5634495476865,28.7056758244515,30.7145035570874,44.8113034400721,28.45644346759,5.82095202349203,3.59059014213628,0.821484128728986,4.26326937802752,12.8898054926172,26.6092537224036,51.9136932278067,0.302238230330367,5.64629105029355,2.19719569973684,52.7986037983482,54.809249511798,56.107953321914,65.8683700724367,54.2522453824876,38.8495403690054,2.75375845186754,11.3400702302469,29.2309749481964,55.4708613259506,0.697761769669633,5.78396392902023,5.51668533870605,284584.969298246,19.5925549869281,0.953503805235985,0.834327314576561,63.6970994935137,37.1271708991089
"ILL_7747_AGL",5.96895941047482,7.59189444254115,9.52675366557264,22.5772341914719,7.85978091756022,-1.94832206443819,2.65482301864291,15.6690137864495,16.6791828004778,18.7552745794131,21.3115524531328,37.5552900528108,19.1398177631595,2.64762229212362,3.65707482428641,0.784290037702538,4.986706317923,7.91198186027478,19.2181725626633,48.3042615606508,0.809981278046728,4.45439968355642,1.91116362517915,47.3170908891449,48.5850043372783,49.8949899318377,69.8106328303931,48.8536954744331,35.5732257393301,2.92626691939802,8.78922383283106,19.6216309288943,52.48861859846,0.190018721953272,4.60223245433442,4.34087428146446,177331.527687296,15.8689512777722,0.950120845852255,0.809309308633151,41.7401107159858,20.3671386021158
"ILL_7946_AGL",10.5217215266135,12.0644647024507,13.8642044275558,28.8086751102476,12.3113753551338,1.84555328969921,2.62961228997155,21.2478854216364,24.6372787917992,26.7295097671371,28.8098571655597,44.679901811074,26.6236030948137,4.93023529521647,3.57401646071645,0.82706613690977,3.14820287095279,13.0165177764196,25.8526319745084,51.170339617063,0.475714821203221,5.19639222653054,2.41242977488636,50.6851496278994,52.039772730575,53.3328011470807,65.9045170489998,51.9931293425299,38.2843841144165,2.28705438212247,12.4665467206135,26.2925422369901,52.8268874268581,0.524285178796779,5.31867091666781,5.07967373788477,240469.504545455,17.9664721147386,0.954683870676866,0.88578736964073,57.1215964960013,34.2366608631312
