"Name","a.25_Mo17","a.50_Mo17","a.75_Mo17","a.max_Mo17","a.mean_Mo17","a.min_Mo17","a.std_Mo17","area.mm.2._Mo17","b.25_Mo17","b.50_Mo17","b.75_Mo17","b.max_Mo17","b.mean_Mo17","b.min_Mo17","b.std_Mo17","circularity.4.pi.area..perimeter.2.._Mo17","cluster.distance_Mo17","dark.cluster.a_Mo17","dark.cluster.b_Mo17","dark.cluster.l_Mo17","dark.cluster.proportion_Mo17","equivalent.diameter.mm._Mo17","height.mm._Mo17","l.25_Mo17","l.50_Mo17","l.75_Mo17","l.max_Mo17","l.mean_Mo17","l.min_Mo17","l.std_Mo17","light.cluster.a_Mo17","light.cluster.b_Mo17","light.cluster.l_Mo17","light.cluster.proportion_Mo17","major.axis.length.mm._Mo17","minor.axis.length.mm._Mo17","num.pixels.per.component_Mo17","perimeter.mm._Mo17","roundness.4.area..pi.major.axis.2._Mo17","sphericity.pi..1.3...6.volume...2.3....surface.area._Mo17","surface.area.mm.2._Mo17","volume.mm.3._Mo17"
"ILL_4400_AGL",15.415686974644,17.3169616708128,19.4592564797503,31.8499459915527,17.4822041893424,4.86955477055036,3.00065769624434,23.1155927760526,30.9052101951165,33.5891968024963,36.0865461566107,51.6582909688787,33.2182406715879,5.53633662281358,4.5587911632648,0.839041411783215,5.89214857369296,18.6028128513054,31.6796168157565,46.356908258199,0.360413341359801,5.40840835100751,2.2536321740625,47.1471963937478,50.4455593213692,52.6747418276122,61.8812549192224,49.6531575992897,29.7884352728808,3.92958957368587,16.6668121963511,34.0282019323843,51.8152941395482,0.639586658640199,5.508649777902,5.31367368505256,261606.980263158,18.5540013898041,0.963717618348306,0.856419521183576,59.9059237809128,35.1523888598283
"ILL_4605_AGL",14.4384631536145,16.1287020153666,17.9486347872254,29.8844985065841,16.2040088994793,3.97083400700958,2.68909185411274,21.0960744934708,27.3729970712963,30.0064072237498,32.4228130561224,48.0095433952477,29.6624411373978,4.88106089682133,4.31300802814933,0.822623854755429,5.72470134331911,16.695845790196,27.5042459447326,48.3785713757991,0.340170553458592,5.15519711110712,2.36553413979381,49.2982515089648,52.3143187353742,54.4444717204585,64.4785608734007,51.6169429007129,32.9449703895238,3.8085005393748,15.7704006215767,30.6859997714212,53.536638557042,0.659829446541409,5.33659079575333,4.98928088323546,238751.408934708,17.8614230155546,0.934108832092228,0.878579534521239,56.5457251780513,33.7492007380303
"ILL_4609_AGL",9.20179222696366,11.0355527713244,13.0258393281221,24.8075707606984,11.1600413537869,-2.96700173823816,2.94271416979498,11.5587272102456,15.7733596525647,18.567070920184,21.2279527047285,36.9843174845211,18.4224046360686,-2.77354802029344,4.24087521632918,0.744465560016676,4.6370516859867,10.8404633403569,17.3783301197321,39.5177211297719,0.546920036567045,3.83009941341312,1.74157267063158,38.5882586431206,41.8094397210799,44.5182036149255,66.3297813619578,41.4189232435543,17.3976521413884,4.86251614844819,11.4653233434177,19.0798870458481,43.7523531905235,0.453079963432955,3.97107579597468,3.70086555990754,130814.024561404,13.9830833856616,0.930848765593417,0.808857168903114,31.5104743587878,13.5708025185597
"ILL_4665_AGL",13.7092261592563,16.1486519955692,18.797216045125,31.6633983380969,16.2942963113085,3.15877868273051,3.5955378574659,23.9054049252675,30.3610818727067,33.1705666429422,35.8382388233391,52.3551852964143,32.8900115188155,5.71425564692456,4.65177189248297,0.828696048078333,6.29848369258193,17.6621054949505,31.5919639213298,47.9856879192018,0.378626330970926,5.49389204059695,2.20803269197531,48.7869386651776,52.1358230114761,54.3464601111886,63.7972626037951,51.2864641137485,29.9896874057972,4.07984673898437,15.3060515283012,33.4864900860072,53.4377415677815,0.621373669029074,5.6741289012629,5.32735618460663,270545.551440329,18.9816127057071,0.937575724024225,0.840720589717077,61.3933195277242,35.9213954671912
"ILL_4768_AGL",12.0984611130689,14.6717796568459,17.687083695279,34.029415934842,15.0041459107142,-3.09677989962001,4.22048297023,12.5103646200673,15.7359931588498,18.9493576162184,22.3216094911192,41.3818674735236,19.0589295110543,-3.72950138381768,5.0089733770213,0.781774358493697,4.92145722416689,15.3149465893387,17.9461753375184,30.4084781104833,0.369814154239129,3.97624048471735,1.95309101494949,30.0071322936352,33.3075752269417,36.0179528924835,58.740303772309,32.7820014649359,6.00162582811686,4.97939631923686,14.9322765814504,19.8795792964755,34.267946207715,0.630185845760871,4.11432329937303,3.84802099955966,141584.026936027,14.144217979273,0.934076773256301,0.839678074790515,35.213664933856,16.6840638826921
"ILL_4782_AGL",10.6649753918677,13.0998387830606,15.9327798605812,32.0763790258647,13.4178607277651,-4.49523638377503,4.01744399134215,14.0559336630605,15.5580757770596,18.8474011944104,22.2622351777633,41.0485077567545,18.9073756947475,-5.13073581848797,5.1258978212106,0.766992491981412,5.24085241530865,13.5174213017201,17.4770846538068,31.3868266819226,0.341698253144837,4.21357735762157,2.30130180176157,31.5141416451046,34.8882503702386,37.6662329827208,60.457670892269,34.2931474353111,5.42700968846555,5.14588787514389,13.6039620745472,19.952409433597,35.9212113406557,0.658301746855163,4.37147490386895,4.06804545648208,159075.754448399,15.1414295921969,0.929114966886979,0.905561438849086,40.5846494220689,21.7432746127743
"ILL_4783_AGL",14.9795712619224,17.2696683245332,20.0665448749921,33.9971360763097,17.6073201469217,4.37704753317001,3.61995518900589,26.35148665869,28.9401733883519,31.2422875846977,33.6858068254875,50.4623511434764,31.1946364376834,5.0988291628755,4.1246502014983,0.842179096167291,6.61829555229065,19.7147667381737,31.3897849445864,45.6918233175328,0.400681788547223,5.76913486901795,2.12335072165939,46.218755082928,49.836239095764,52.425549945471,63.6146720653004,49.0836080366418,28.1857262488382,4.39739554878093,15.8909086822902,30.9430501755121,51.6927586594855,0.599318211452777,5.94418463518079,5.60648175695524,298228.68558952,19.7555884820023,0.942434273048406,0.819128261481896,65.5935986502545,37.7263918005668
"ILL_4804_AGL",15.9512810768297,18.0754321286227,20.4368043333119,34.5860035656016,18.2493085318351,3.7541937844159,3.46336412907223,12.5385994534579,22.4268344309806,25.2376777470752,28.1976204732008,45.6468452040902,25.2911309022653,4.09228492586409,4.52517377095165,0.824212710632326,4.18714874233651,19.555953685041,25.5256616091452,35.2284764007153,0.406518969180355,3.97186043762688,2.02725459301402,35.6813793968193,38.0941229991771,39.895347427541,57.9590535934043,37.6495139406205,17.2435910744567,3.83166047679789,17.3972832464624,24.5441670898164,39.0917032277924,0.593481030819645,4.15809893001258,3.80371441533481,141903.570093458,13.741566547951,0.91437668236337,0.877627574966676,35.6473941043718,17.2928390077154
"ILL_4875_AGL",10.2276945342915,12.4697366477721,14.4499418564723,27.1968020461095,12.1610590801897,-7.26433605349232,3.53184216662431,11.3998101979021,9.86208376037356,15.6770588784601,19.6945046780838,37.5904572888224,14.4119792785102,-11.8788597865671,7.27239783738519,0.568326220671405,15.7977925995269,9.92335349391732,5.02505439396394,24.951372629452,0.250848709401269,3.80419563376956,1.77985998592657,31.9388314574137,38.7971454455979,43.227972779146,64.9867913536756,36.8929136849814,-0.484487908098762,9.12709998141781,12.9664840457635,17.7184473367864,41.1650594856855,0.749151290598731,3.95507051457131,3.69118320767076,129015.506993007,17.2246356348214,0.925958284931942,0.806671348556715,31.7264477894514,13.8586167140863
"ILL_4956_AGL",12.6405843390836,14.9710450113961,17.7419949713877,31.6381465969703,15.3039517606249,3.34537218860062,3.62771121160476,13.7479828914286,28.9458462026375,31.5509644043825,34.1207370017614,50.3219251881846,31.2504847844707,5.54934472862597,4.7031781436676,0.827921284378802,5.57742144987171,17.309062507334,30.1880244453087,47.8037129642803,0.354692005059558,4.1661504863805,1.96411335814286,48.4321515586766,51.1507445937224,53.0291227802427,63.7396698941909,50.4593184926208,31.3699079839744,3.65932375162918,13.865757952721,31.242224271652,52.0542134060861,0.645307994940442,4.29359792850767,4.04845482287647,155590.571428571,14.3886590676682,0.941568335235547,0.882302867358806,37.2722887276976,18.199981243984
"ILL_5058_AGL",13.7876565439905,16.0573147052671,18.7318744392567,32.7523109503877,16.3218246703839,1.99542168294146,3.58973505272683,23.6263833950195,29.5336272739776,32.3219980389685,35.0146723649419,51.5699474046916,32.0238387108763,3.68248966104803,4.77876904295776,0.831276888515985,6.51209573520643,17.2832336380007,30.4559036506904,46.3331260514048,0.313476362498107,5.4582137458365,2.20210064276265,47.6997130813004,51.0437919712952,53.4008952965607,64.1883994091344,50.1377406732419,22.2575696044056,4.54556329888691,15.6263191028885,32.573760018894,52.2067013046241,0.686523637501893,5.60023310643685,5.32462072895051,267387.770428016,18.8208050478267,0.949776753692821,0.847153414537677,60.4919536341573,35.3001552123781
"ILL_5151_AGL",13.0725500339396,14.9910303942683,17.1114049989088,30.6340650242666,15.1038838333838,-3.66562821494245,3.24112347546803,12.4972605492607,19.07124601786,21.5489654269482,24.0270577722384,40.7144715131236,21.3890652472841,-5.09483986922064,4.30646340246287,0.785019846110064,6.82002712959288,14.4987470965556,17.7625968599878,32.28578880285,0.286834494515053,3.97415130011778,2.10530622519455,35.3029238939497,37.7800733647032,39.7706847638793,60.6049574890828,37.2019332335318,4.8520086591789,4.70983260863951,14.6358795543994,21.2004201805469,38.7375519181697,0.713165505484947,4.11277191981605,3.84545585667128,141435.723735409,14.1135266327565,0.933311335536059,0.83887964376371,36.1087081269181,18.1291257589996
"ILL_5209_AGL",16.9432240882873,18.9864190072856,21.1956746294845,34.0831705023459,19.0883086166924,5.45004399786904,3.24991978010893,13.5023216013023,27.1319927151032,29.8214194599391,32.3239415632617,48.0902453898223,29.4852565321884,5.4546239141188,4.51913521546338,0.838333611937553,5.11221648799883,19.9926215984541,28.0764318449864,44.4127822784158,0.410532565505798,4.12231999547133,2.41229720839535,44.4878657806512,47.320993766311,49.4747295656018,61.9950709720368,46.85409951428,30.4410974036796,3.73143730559717,18.1109702892017,29.4826493775165,48.6072795543734,0.589467434494202,4.2921612295425,3.96819607315382,152810.339534884,14.1454562114774,0.922756406256464,0.928303701992419,40.1116492560913,22.1623693460113
"ILL_5480_AGL",12.7586366477409,15.1700098006022,17.8045559603714,31.8970570964858,15.3552281394089,2.82456341770237,3.56861286029518,17.1479251107965,27.7829538900283,30.2468344727826,32.5775567487807,47.8351220881893,29.9093712221223,5.13323973113697,4.3024629573383,0.822900601822106,6.12736706963741,17.0054817111554,28.5015833460768,45.7789920730369,0.377529673980708,4.63888837913189,1.96988528210177,46.688143872661,49.7013149561159,51.8963087368057,63.1567398173741,48.9846806266597,26.2063339035507,4.04340858588863,14.1212660945641,30.2963121985762,50.851613783404,0.622470326019292,4.78702727091749,4.50258604995477,194068.867256637,16.0677564346867,0.938617381981343,0.842814651524001,44.8557274803985,23.1300841920433
"ILL_5639_AGL",16.3577119994786,18.6028071310701,21.0693978359268,34.5781834453938,18.7280127753279,5.19307638559353,3.43944147538227,11.9117020336,28.660027438247,31.5073101546024,34.3454996399873,50.3360379045281,31.2935978777041,5.96582032834737,4.77119188762565,0.841978429816969,4.51692911347271,19.1096754399603,30.1379769650773,45.9975320765787,0.407423470670195,3.86975300917759,1.99334536635,46.1435577772775,48.4343448156507,50.1576910737253,63.2622336697248,47.992437707819,30.7393210213572,3.30466982377898,18.1812310112088,30.5896822481082,49.2893099198178,0.592576529329805,4.00525057632678,3.74448073600265,134808.76,13.2527228630966,0.934576392971892,0.898184513445548,33.4679785051457,16.1968026281401
"ILL_5722_AGL",12.6000987076401,14.3213903172798,16.1425341806869,28.99284013923,14.4065908050878,2.8567249536481,2.68644354056909,18.5374913976471,19.6566096264002,21.9020558944951,24.329526016459,41.0961767497513,22.0252605752279,3.67356289484232,3.63842042687276,0.827635794781689,3.26106451368267,14.7730010837223,22.27694681009,46.7911915372599,0.633088684201515,4.84717756556674,2.52766144852941,45.9351432998946,47.4300873078272,48.9224721668641,66.1332081009965,47.5009868018412,33.1742138970634,2.78916703757962,13.8505467997971,21.4080552384424,49.1530684743114,0.366911315798485,5.00218187136389,4.70316852611391,209795.058823529,16.7400423660857,0.940190155371766,0.906425582523274,52.2363991256239,31.2240570594295
"ILL_5883_AGL",15.8004151217866,18.0491137047122,20.6288828624485,35.2607425157436,18.2861195202472,4.42413931560732,3.60128447757202,15.6096276573913,25.4631109181043,28.3264845788495,31.0798812788088,48.4896862226061,28.1245709086909,4.4905200200981,4.68100298842548,0.840190019836692,6.6510953727807,19.5693216251085,26.9210966189164,41.9900315282969,0.356509616462347,4.43027511952962,2.31977376601449,43.5531236124653,47.0079982193647,49.5668990454395,62.7637027875185,46.2661917670889,25.0689717094385,4.59896526328961,17.3932589396804,28.3517630311942,48.3376808104629,0.643490383537653,4.60674355796838,4.26698849623358,176659.434782609,15.1829766254367,0.92447145830611,0.894810226571891,44.2740538565566,24.9307398804896
"ILL_5888_AGL",14.0639300732205,16.138942344082,18.2312061871451,31.0531261927032,16.1279586643644,0.821260553505174,3.26006933381157,14.0903334245455,20.4257448377303,24.0135803102277,27.2223796156364,45.026241604202,23.6892280753093,-0.0373698854001243,5.1804680705319,0.793229629498088,4.80677643684435,15.2362656713702,20.6741364208814,41.0365384708885,0.362542011814419,4.21156677362771,2.50008217015909,40.5653911144735,43.6583310571018,46.3465746543248,63.2168092822621,43.2959517432441,20.1723634736537,4.50436635429668,16.6091618864771,25.175923776991,44.7685465311009,0.637457988185581,4.38564984834841,4.0561156580042,159465.068181818,14.8719036922218,0.925278649931444,0.911232637962007,42.3373516862064,24.0263359696087
"ILL_5945_AGL",10.8587949667752,13.2967120057295,15.9454699990236,30.6847491852222,13.4530368058377,-4.4503659482275,3.90840335145933,12.5376416907692,14.3127456682151,17.8252032779418,21.3221375874404,40.2674349462418,17.7891567441341,-5.6920209474076,5.28379783720882,0.747860885757131,4.99715265487213,12.9503544133789,15.7814235944649,29.7294290956911,0.38656692924703,3.97805534590316,1.84763619498252,29.3634489540373,32.8461240264587,35.7187429017115,61.1903873348583,32.3312889811386,5.23476523536777,5.26045564352695,13.9507397185161,19.1854415729141,34.0664524679451,0.61343307075297,4.13907940209701,3.83041383653961,141892.730769231,14.4742317338014,0.923775767940466,0.806162979474188,34.3859184705086,15.8427745860491
"ILL_6002_AGL",13.8889741012989,15.8131217024061,17.9483458141167,32.1753973625937,15.9951923251099,4.02569066354323,3.03602710843914,23.879809115,29.3170796967508,31.8305209760795,34.1518715691155,49.5195962762344,31.4765105435872,5.57236234623226,4.23903579829343,0.834172507927072,6.26516625873265,17.1815287560189,29.4789135078271,48.058254398303,0.339831439133431,5.49897129493364,2.44330902199219,49.103654830295,52.3571833007199,54.5833623980014,64.1296782340818,51.5706839117371,31.9608445781155,4.04755663784434,15.2137524492837,32.3098628615435,53.667466352313,0.660168560866569,5.6607045163543,5.35166878460738,270255.875,18.9195301042027,0.943882026984418,0.868149346812112,63.3350996043874,39.2943101393623
"ILL_618_AGL",15.7972719907684,17.5702411593319,19.5376148136655,31.2672658389458,17.6727319406203,4.47864282301357,2.91634870677125,11.7051111400664,25.4208778950131,27.8459697875438,30.16750936853,45.3186346648739,27.6015781940421,4.64110576715813,4.08026875398483,0.830988207936982,4.72363196791578,17.8268471190366,26.017363836254,44.9433085333719,0.323210899719829,3.85232498729247,2.22141521063123,45.209877126853,48.0594320305074,50.3737484955704,62.6337559343771,47.5697906785931,25.7721532399502,3.9180581339822,17.4345518928795,28.2306682558672,49.1917970536807,0.676789100280171,4.00672860554506,3.7112695513447,132470.700996678,13.277690501104,0.925759375633201,0.932913565621634,34.498483551264,17.4784719616027
"ILL_6182_AGL",14.5998801743899,16.4670631944145,18.4046905869622,29.9927277163604,16.4696397239155,2.84494463109222,2.95694421390889,10.408891113625,20.9828539626608,23.3764361583633,25.8332777425445,41.4036637970598,23.3501436652677,4.43311516463178,3.91190630061778,0.817960417942184,3.40965724994376,16.7061554576214,23.4284622440251,44.3334639754425,0.602178162937313,3.62819540951283,1.95472165326562,43.5386249547207,45.2096055559893,46.7541708913191,62.7062378830254,45.178991800186,29.177310854564,2.98016339598487,15.2982636962702,21.6561188395494,46.6307812673504,0.397821837062687,3.74439571812643,3.52240886275683,117800.940625,12.6106594923849,0.939338413109117,0.902606130830071,29.8293092435995,13.6683907247173
"ILL_6211_AGL",12.1937824764157,14.0014059066123,16.1104756542036,31.0671250897754,14.2566231212115,2.9762008092615,2.99610280595316,19.6290954577778,28.3448294821684,30.9064967231885,33.2346240509118,49.0629371872434,30.5285122284143,5.07916821516168,4.34094191532932,0.821085345669695,6.0070313705466,15.3754619710506,28.4981565746482,49.5707847317675,0.333300983998588,4.97380350099923,2.49473899280303,50.7369361322761,53.7073209437282,55.665471924378,65.5783384096708,52.8951512663229,30.219823600748,3.95822364953124,13.546330131712,31.4666745420468,54.8005746852138,0.666699016001412,5.1581571794904,4.80455800800845,222149.111111111,17.2488441117538,0.930135542760411,0.895961449058281,54.5207253164708,33.1096831381556
"ILL_624_AGL",10.4942565145533,12.3261856977134,14.4588614430263,28.2374566851565,12.5796745454933,0.862633037974984,3.02283566388471,11.3762875869841,20.8192217612347,23.1387427619448,25.5475779188828,40.5791574119426,23.1118892529142,3.59130986134147,3.8551333049896,0.807977242117052,4.53883201949309,13.0208749154119,23.147604813381,44.0476109304399,0.647706678795149,3.78629357954616,1.8995167210119,43.3492164610454,45.2107621237395,46.9916456812593,64.879907327276,45.2190435312824,27.1158490815161,3.44128228422049,12.241222475046,21.5519248233859,47.5120858609177,0.352293321204851,3.89121530456024,3.68936042970783,128749.293650794,13.2643640369738,0.947526697694945,0.84975284487866,31.9355237919024,14.8254322642918
"ILL_6821_AGL",20.5976683860844,22.9939004002656,25.5428357047482,38.9769208439407,23.0494953927438,6.35686652102988,3.75311784632353,11.7098520310526,27.6933285156044,30.5771212152632,33.4502174415974,50.438209215967,30.4106180765101,5.33903848326411,4.79895980488559,0.850354838116977,4.58556061514497,24.1406601496242,29.8831067308748,36.2024348504525,0.37723305170495,3.84857659429473,2.13578183144737,36.3421148477601,39.199211352515,41.4719631358255,56.0381020294484,38.7480715712821,21.3975010746816,3.89964299330234,21.9224158857836,30.1685561808893,40.4753180529221,0.62276694829505,3.99668149533466,3.71140332703385,132524.355263158,13.1092173638706,0.927506558314336,0.919376162283514,33.8670952872022,16.7133573997743
"ILL_6853_AGL",14.5252225001643,16.6535975092309,18.9469654013151,33.5763284772304,16.7816284140166,3.52669255796496,3.23303776092524,23.9077486067027,27.1520715652122,29.4501333932902,31.7152963004561,49.227429415748,29.2933846038661,3.97206913487279,3.9593786544055,0.833367079227054,5.8232916556019,18.0015290109052,28.599137303074,43.9671926093519,0.404763539567209,5.48431242342986,2.50805002208108,44.5082056049383,47.790012506268,50.1329913887481,62.814485582191,47.0569426454735,24.8995611834214,4.17384439327861,15.7530125288247,29.6021662349315,49.4196813879018,0.595236460432791,5.64515238849816,5.3350671971708,270572.075675676,18.8801448182847,0.944054345397613,0.874555754756403,64.1091836433905,41.0911696583102
"ILL_7558_AGL",13.1000951391083,14.9519174182205,17.0970268544073,31.9480650365308,15.1916394683872,3.26440066940116,3.02893807969961,21.0103989644,27.2288538762377,29.7788380934107,32.2639911653375,48.6469627514606,29.5579220850312,4.47128423550806,4.34021095337655,0.825986640460714,6.34594636820844,16.6493924570415,28.3082723416918,46.4721979978819,0.337000708379667,5.12338218142564,2.600531142975,47.6661859932971,51.0274932425689,53.2801053398081,63.9943680285346,50.1359905322158,26.4729126750531,4.33040352600382,14.2679892242068,30.0800140982109,52.2958283814641,0.662999291620334,5.31579722327759,4.94758615799312,237781.79,17.7127050626186,0.928436544359476,0.898622537018768,58.4799197094237,36.9144369609433
"ILL_7663_AGL",16.7811753992115,18.7940922841391,20.8305739620069,33.3252808262297,18.7629663658965,4.07122994753612,3.16398486778378,15.1631771262992,26.9699795136429,29.7236353620761,32.3219722300155,48.5526657406264,29.4473038179805,4.80822277313375,4.45515391845412,0.823645085535967,3.9895176170263,18.2730681245329,27.1837673867173,43.8719135305458,0.371569966947594,4.37646099219699,2.26776293834646,43.833572651029,45.9046038458686,47.8181160677426,64.0963589215239,45.7307226618429,27.949070583203,3.3930931576746,18.4441946607018,29.4530789236438,46.8055829196633,0.628430033052406,4.54490730647374,4.22786724609337,171606.803149606,15.1581906103383,0.928138857175621,0.908655811916678,42.6770708206262,23.2515278568937
"ILL_7668_AGL",11.339525582444,13.2482317556766,15.2859995986468,27.3146361102922,13.3263430401636,-1.31065637124467,3.02653206580904,11.3883446307581,15.953207557447,18.9815016606653,21.9398253968371,38.866620033395,18.8986073413618,-2.71066591654638,4.60154358916281,0.76981287790252,4.05582190932242,13.2676165880898,17.8057390206013,36.4019895168506,0.480386024657033,3.79599559234821,1.97270928200361,35.6116105680419,38.3302593763133,40.6014059721658,64.3353678681745,38.0254311643589,14.9443849542994,4.38826288137998,12.9522274492651,18.9395646589894,39.6605692644513,0.519613975342967,3.92385858888833,3.67919066219052,128885.747292419,13.6382703459661,0.936422523033562,0.829931024907454,32.6558626333174,15.1620360017841
"ILL_7716_AGL",12.8942666513633,14.4577316327781,16.1679958061522,28.8056847771723,14.5684454988673,3.67660818926739,2.50702773015952,20.7541653151429,29.6595137816096,32.2470395512916,34.4674950226926,48.2132341773465,31.7271609071814,6.12964450917609,4.28982505439034,0.816653079249551,5.41922983014985,15.1716818599998,28.4141827352022,52.6259907015507,0.294832889146234,5.12574067199741,2.59245047276786,53.9318920976182,56.5868878534803,58.308771999499,66.0323452327897,55.8548712872099,36.9324214766289,3.36811638025476,14.2496499504339,32.9669177955683,57.3792973878022,0.705167110853766,5.27972255017179,4.98358892968246,234881.907142857,17.8239045589934,0.943403810012364,0.901154863956421,57.7747637642409,36.0626550384725
"ILL_7747_AGL",9.16179101236415,11.0664644976631,13.2595019790935,26.3549553887928,11.3113421087724,1.02972475500112,2.97524454151709,12.2064856767785,21.1250814108939,23.3944998024634,25.9218376282128,41.6873919888488,23.5205428999449,4.40579815967914,3.81553975544186,0.820905281349902,5.03551581721483,11.8159203880562,24.081406996118,47.9327283954824,0.738929949057204,3.93366451445739,1.98233619921141,46.9205265323659,48.6815375367449,50.3554481835204,69.1467257853303,48.826673412007,36.5335892359572,3.24227809694284,11.0729036875532,21.7992838143642,52.1666165794713,0.261070050942796,4.01873089489865,3.85414725344885,138144.926174497,13.6449860473055,0.958461350954128,0.873684243916189,34.3114571803542,16.3371696782419
"ILL_7946_AGL",15.3389915805772,17.7917528861313,20.6606224159166,34.8101293126994,18.0667202395308,4.65197492860508,3.7514124635041,14.5642527170769,26.3085832294624,28.8438220501305,31.4003155282202,48.084907033285,28.7125756652155,5.2317895908954,4.34390960969569,0.843174875181429,4.90409743653516,19.8315313167693,29.018602883601,45.3354919068382,0.446455006556561,4.28591566241362,2.15327156515385,45.0583155214059,47.7320109983021,49.7829556479412,63.2225113771346,47.3126711951189,29.5043187700363,3.53499653376453,16.3735179735499,27.7326849209106,49.0519635637941,0.553544993443439,4.43493059808496,4.14732831438414,164828.573076923,14.6639527296703,0.93362943325757,0.901792693041168,40.3989895634664,21.1677118277174
"ILL_7978_AGL",13.4593363945546,15.5312972467988,17.9884715664177,33.3421452983986,15.8532063384327,3.27116467784175,3.39689289820816,17.4941892937557,20.1466278539476,22.7289313917905,25.7762544578134,45.2814769327649,23.0742955916366,2.82843610581152,4.38909110111475,0.826354581537513,4.54994580110595,17.9615075433169,25.0470322841336,42.4723141593192,0.403583101783747,4.6988663054778,2.63362017244344,42.8715220101871,45.2411143419311,46.9698280066043,63.5578841593511,44.7294772293193,24.2766788118194,3.68805533270685,14.6039048130011,21.829536999304,46.1706376347397,0.596416898216253,4.89299920198783,4.52167957996423,197987.656108597,16.2387718199881,0.923000964708852,0.916968457372648,50.9752221636735,31.1100308172922
"ILL_7979_AGL",8.54810506760329,10.1307463125303,11.7753160879664,23.4516569034185,10.1829790295195,-2.89803620917461,2.50212615982848,12.3782448810356,14.2455878630525,17.0654739350468,19.714122509798,34.4450745810784,16.9024507315511,-3.68948486828911,4.17222924180065,0.725848636792274,4.5661175268025,9.96774653445804,15.9949345039457,42.7630245188301,0.708198005179851,3.96004860639817,1.73706233752427,41.1655021459994,43.9977327469242,46.3478834500628,67.7866155773596,43.6585080356435,19.412153881959,4.56642953883439,10.0413185805298,16.7652671058104,46.6588977819955,0.291801994820149,4.10069788571502,3.83100620928733,140088.783171521,14.6345215889092,0.933242214516906,0.766381024431067,33.4418915327281,14.546737249506
"ILL_8007_AGL",11.8500590313169,13.6409719029097,15.598649592051,27.7347862366152,13.7693434316082,1.2144024139753,2.88203582281682,12.2473181666032,17.6386211168738,21.2019286414518,24.4813356357164,41.4142099935591,20.9378008258497,-2.55035648781191,5.17000990035133,0.776914281766909,4.92383691590179,13.6577019984851,18.905712621918,41.5846493663641,0.47577343369653,3.93819192165026,2.28625423709524,40.8647130398188,44.1562633019017,46.9547911778166,64.2116495056959,43.7260541253785,20.9608611150901,4.7706916265483,13.874206450691,22.3049915195732,45.6473337888386,0.52422656630347,4.06753799098263,3.82445003253761,138607.041269841,14.0457188128301,0.939132628452056,0.877697338638575,36.7422632308739,19.1747852800877
"ILL_8009_AGL",7.38930331646645,9.0805775930835,10.8226091698039,21.9084637083144,9.1229485811778,-4.12752572941926,2.65883159766324,9.40086212045977,11.4200970824907,14.6132183124396,17.6549678458417,33.4999197622757,14.4957740576385,-6.17051933393445,4.65582202330519,0.654698742031428,5.47274689389757,8.99851356061464,13.6438721990151,38.7642966028945,0.760950383231951,3.44803462101607,1.06216925057471,36.7416637697722,40.2307290115286,43.3512422136147,67.616573022114,40.0654002994018,16.4844160402628,5.56388447470658,9.02237883484337,15.4198950588602,44.0220162219456,0.239049616768049,3.55585432257909,3.35083922828988,106392.735632184,13.6051137472118,0.941149252072347,0.552731022535396,23.4770625681153,6.83100211256161
"ILL_8010_AGL",8.28439931686391,10.142877338693,12.136640957867,24.6455747731817,10.2449105901523,-3.20557688047391,2.92166101442014,10.7875559402963,11.4335302524257,14.7744497139716,18.2016296889936,36.1343002726681,14.8374161045459,-6.09893656951715,5.03877254810463,0.701849650345399,5.17395314526399,9.95198838780294,13.5397568227878,37.4618766638291,0.642336135964399,3.69277367966014,1.08725319477778,35.720928354877,39.3062833034007,42.5402597307699,65.3887575047042,39.0812572632042,14.2186477966889,5.56010450291151,10.8146846376582,16.8638636155122,41.866343503011,0.357663864035601,3.86532121694011,3.53759412857119,122086.418518519,13.9046985874536,0.913056355528846,0.5683978345351,26.4857536423546,7.98702931820768
"ILL_8072_AGL",6.08186269958776,7.91973478552238,10.0835614810559,27.8639471512523,8.20378258969706,-6.96019949571891,3.12766584480025,29.7198321496996,13.3676559566254,16.9644605695338,20.4024205902499,40.640425647339,16.8351988581759,-7.85971255328767,5.31285710363468,0.742883692322516,5.06899975844719,7.93687462157819,15.3506700392839,40.8870130323415,0.531044147698482,6.13412464845001,2.85930301648069,39.2729868487307,43.2499725924769,46.8087034819646,67.3091267429278,42.778156548261,11.2754795937421,5.82682815058605,9.06957496775755,18.7148928428062,44.5382748290563,0.468955852301518,6.34736743787385,5.9400937698132,336349.39055794,22.414354792864,0.935137083912174,0.866386603019497,80.4586094746989,57.2181730154738
"ILL_8174_AGL",13.8383221205693,16.1176692582474,18.7451364189264,35.7941424105169,16.4130865722259,3.54336306880393,3.657181373956,28.6355273198653,29.0805425584568,31.4770430460944,33.8131892509993,50.491641303527,31.2599724651264,5.42409091104135,4.17708614849951,0.843110660510639,5.60744065813527,18.5496937811279,30.537708088432,47.9813720858901,0.365611930861821,6.01221539805021,2.32290517010101,48.8881895098268,51.4724496578476,53.3068698607909,64.4514172793091,50.781512575417,28.3050047107714,3.74573772631978,14.9670214668053,31.3340673787105,52.3545364855133,0.634388069138179,6.15085794599494,5.88169600653865,324077.946127946,20.5744422822679,0.955470919072721,0.828905452895854,72.3951797731243,45.0077807706718
