"Name","a.25_It17","a.50_It17","a.75_It17","a.max_It17","a.mean_It17","a.min_It17","a.std_It17","area.mm.2._It17","b.25_It17","b.50_It17","b.75_It17","b.max_It17","b.mean_It17","b.min_It17","b.std_It17","circularity.4.pi.area..perimeter.2.._It17","cluster.distance_It17","dark.cluster.a_It17","dark.cluster.b_It17","dark.cluster.l_It17","dark.cluster.proportion_It17","equivalent.diameter.mm._It17","height.mm._It17","l.25_It17","l.50_It17","l.75_It17","l.max_It17","l.mean_It17","l.min_It17","l.std_It17","light.cluster.a_It17","light.cluster.b_It17","light.cluster.l_It17","light.cluster.proportion_It17","major.axis.length.mm._It17","minor.axis.length.mm._It17","num.pixels.per.component_It17","perimeter.mm._It17","roundness.4.area..pi.major.axis.2._It17","sphericity.pi..1.3...6.volume...2.3....surface.area._It17","surface.area.mm.2._It17","volume.mm.3._It17"
"ILL_5639_AGL",10.6357562409894,12.5244172094545,14.7664117481126,29.882250957727,12.8025702033905,2.17023648381744,3.05502175996867,13.6378497067153,27.5349590191302,30.1653372621783,32.7527193447783,48.4901744869385,29.9101783854429,5.74429510790654,4.51284278308439,0.805599147158392,4.95261999297131,13.8299877518818,27.5486005823562,53.5509072520226,0.312607521912966,4.1532166184773,2.25843806523723,54.4508524366455,56.6405652075709,58.1855170212649,67.7907169798523,56.0213156066135,36.6576754912087,3.26085873927369,12.3716549205265,30.4283310869498,57.2189498692212,0.687392478087034,4.2842350793622,4.03071075974217,154344.156934307,14.5680082838554,0.940078512643636,0.903326833081068,39.4313973434096,20.9526683298728
"ILL_5722_AGL",12.4181949728646,14.2865404995612,16.3832854093506,31.0561487269772,14.4767744630413,2.11847939710592,3.03374178484721,17.4973071289686,17.7733856156974,20.3071277406042,23.2311315750046,41.9158089056663,20.6158063068626,2.73965468341564,4.20473976416128,0.808934508746094,4.41637399742929,15.5196155503647,21.7568114777746,42.0044793464139,0.466689758471886,4.69163694171776,2.48822563257848,42.2238372703357,44.40589340432,46.2203760153483,64.7157743026027,44.1309989994918,25.1000385729379,3.7376836553412,14.0320813519652,20.2781485648865,45.6614157406035,0.533310241528114,4.87233936518014,4.52682877526887,198022.941704036,16.3998129208573,0.927575318156177,0.899362429590345,49.9493160579286,29.9219460283575
"ILL_5883_AGL",13.6275693591716,15.2161880004444,16.9651931195058,31.2592348825752,15.3756478721282,3.66805656746228,2.66720461673542,19.2483585945981,24.591559713592,26.8039528787277,28.9998632983165,45.3072360756761,26.6644180526046,5.24155970563244,3.79685228216639,0.833297245991687,4.09142818870578,16.1029250108081,24.9092035189034,51.2893910883011,0.257221909568456,4.93754197758105,2.69699718414791,52.0273452521171,53.9315039815006,55.4485334798965,66.4884872196768,53.5184564075696,34.510183463902,2.98584345848801,15.0727456197415,27.0624126890473,54.477410751252,0.742778090431544,5.08934689970862,4.79461910640557,217840.183279743,16.9951630788857,0.941634963217705,0.92088562249995,55.2792232263447,34.7271356193012
"ILL_5888_AGL",13.9941679885204,16.1072619329772,18.1303434095825,30.7969045913594,16.0239019534775,0.281051419762691,3.22956006881945,17.6836170584038,20.8551127414696,24.4204057706631,27.4864709521351,44.655426402043,23.9943147240734,-0.858431380663813,5.08961902669836,0.772658367853683,5.99853903655067,15.1333902414475,21.023820046813,43.940433339774,0.336616053324085,4.73299244841803,2.66307696126761,44.7748967560293,48.1844467559672,50.9343566401216,64.7997668925414,47.4702438393255,20.3441427605173,4.97251762981507,16.5601490275647,25.6115266588506,49.3263611166695,0.663383946675915,4.94471905123257,4.54535831611305,200131.474178404,16.9435298371259,0.919574716358484,0.918738020121203,51.6852182962734,31.6378447188823
"ILL_5945_AGL",9.6112737685228,11.8575995143249,14.2925045779821,30.2186468807563,12.0252231853854,-5.80141847843602,3.703843245391,13.7623642296907,13.9728710271221,17.3190909392767,20.6410162253207,40.4948340398088,17.3089561409357,-6.0774741286705,5.15136393291794,0.746785931229455,4.90922759983026,11.7491237144812,15.6307387056553,32.6967004498679,0.429284016794733,4.17203429608532,1.97035504876289,32.1660682339038,35.6568665580934,38.5772457178139,63.2565007276299,35.1722395656089,5.95303660694185,5.3943470528767,12.6463037425247,18.7193013114294,37.096034721302,0.570715983205267,4.34065027619594,4.01748296071736,155753.329896907,15.211970797119,0.924080736528608,0.81609969156709,37.9875106514945,18.6165767078635
"ILL_6002_AGL",11.3787374474305,12.9989319164235,14.8866560551281,32.0848861128905,13.280596035849,2.87924466855238,2.80508563607633,23.6768189506667,27.7839393659029,30.1798817963808,32.4573302970424,48.2628891627909,29.9162167660641,5.62867245825602,4.06561004223799,0.821381105176321,5.83788428703971,14.9539630091668,28.0251244038855,51.7562751069509,0.288486832138282,5.46379113892144,2.4538038115625,53.6380996036526,56.2311985046739,57.8204514209086,67.8908101072651,55.3130040135393,32.3840270839946,3.79270352560821,12.4865646185583,30.6038031491622,56.947317165299,0.711513167861718,5.63775719699897,5.30577725032994,267958.566666667,18.9475905437829,0.939787117411967,0.865853538993161,63.1258706971473,39.4806808366808
"ILL_618_AGL",17.5863410919528,19.5953708292333,21.6345278863082,34.0495426368112,19.5840618568159,5.14023468779078,3.23346212823113,11.5854155768025,24.7310496806761,27.5625461943947,30.2009201855252,46.5082214529574,27.279213624457,4.54317355117451,4.49724065387665,0.823997074254654,5.43236470883297,19.2797557847091,25.2499682566167,45.2555001907928,0.319923628766485,3.82733741649883,2.32798180659875,45.9162214484204,49.0336792111035,51.5116378581834,65.0522660678349,48.4492298180204,25.1004028292405,4.42461532725996,19.6806488182922,28.194900579148,50.2376063288031,0.680076371233515,3.98887881158207,3.68154128926892,131116.065830721,13.2502544550436,0.921732532321657,0.942993080361988,34.9553064587293,18.0954357452715
"ILL_6182_AGL",12.3556180441186,14.0952835259706,16.0104305899678,29.6311193000997,14.2303292427757,1.54134526668865,2.89565300314161,10.4833210717647,18.0908144976806,20.4666335402175,22.9811838209688,39.3466634147141,20.5371917559742,2.94177400394342,3.88087492997721,0.790721479969998,4.66414879896487,14.7130783847107,20.3581588490948,42.6083781328838,0.424774519820752,3.63119631350063,1.86787911857647,43.2838794877854,45.6828623337426,47.5568677222289,64.9084510265084,45.2519229259444,23.2296269708174,4.13830784098047,13.827875950501,20.1298961863329,46.884351154614,0.575225480179248,3.78047798445576,3.50920568078326,118631.014117647,12.8665542334447,0.931238676350029,0.82013751506769,30.0634519503279,13.5696621770762
"ILL_6211_AGL",10.3952607445109,12.0605915261591,14.0381923961781,29.1947278202254,12.3335709855671,1.94357899389323,2.81373886959217,21.0375062265502,27.3170427397889,29.8097328014545,32.0651723270622,46.7613385152044,29.4381249208213,5.3366283508796,4.13107018815803,0.806535937757415,6.34967518095981,13.7481424110342,26.7472692761666,51.4722682214168,0.26943503091821,5.1491901653274,2.71032682526201,53.5082872328048,56.2461338329217,57.9911661831242,67.8314853135905,55.3400125445631,33.7472464074762,3.92679509054574,11.7284479027812,30.243006798387,56.9336751175817,0.73056496908179,5.31748058708122,4.99365149766819,238088.572052402,18.0305920543166,0.93779637605743,0.903549691129873,59.7190239568092,38.8605262703992
"ILL_6821_AGL",18.3254222028815,20.2027276202002,22.2970216690123,35.8396732574429,20.3302487417163,6.2657183767157,3.08832520741753,13.7555228365273,28.853728571787,31.6381473353238,34.4291010473794,52.7068052125121,31.4624876191561,6.06511152223793,4.7815258632325,0.849981179429392,4.3965385456297,20.860523651352,29.7539733192289,45.5122163659719,0.287759150490653,4.17146696876748,2.24472956440514,46.3815418115888,48.6347793635508,50.261282177308,62.3836388336917,48.0550402243674,28.9263667358003,3.41697745597557,19.8951473999869,31.7619657865949,49.2389205456499,0.712240849509347,4.32724803958771,4.02605132944856,155675.903536977,14.2127011334635,0.929238311182002,0.922047590534035,39.2349693643983,20.777142420304
"ILL_6853_AGL",10.7687605043811,12.5113708153819,14.4775395033467,29.9061496728329,12.7414156881819,1.34165042201392,2.87862701749218,24.9006303258462,24.2042758304567,26.6188834373421,28.9640339285007,45.1200573773636,26.45194288059,3.54665322864173,4.04111241022554,0.807123028103486,7.32564789071289,14.1171498381134,24.8678816901671,49.1894501627643,0.339770319002325,5.60278534506058,2.80507977421154,51.111340629318,54.8841288191193,57.0741608654433,67.0573153219106,53.6524735950841,27.0790879715814,4.73707095617927,12.0071647146804,27.4221370678226,56.2206009798394,0.660229680997675,5.79194975630313,5.42780123611005,281808.853846154,19.6117207233714,0.936067943919404,0.892135699755147,69.228243607094,47.5464076134165
"ILL_7558_AGL",11.3894801026832,13.0169215324601,14.8296151587892,29.3661934443874,13.2016403957898,2.09454087964199,2.6900024908923,24.214741836875,24.2047340206654,26.5637996985081,28.8579436021976,45.1280297275037,26.3801526030455,3.68090525259304,3.9285436908905,0.806178027057585,5.77750498061158,14.4038169887476,24.7458060559896,50.8120377886554,0.293929484211628,5.52690894356892,3.032819715,52.4588806547123,55.1592306023732,56.9483073908203,67.3789056564186,54.3296391350875,30.6873532994424,3.85468148778703,12.6051795970826,27.0236520004342,56.0314097654928,0.706070515788372,5.73171870118507,5.33917121867256,274046.421875,19.346656043615,0.93046836908004,0.908610392212573,69.8615346687768,49.1433498767253
"ILL_7663_AGL",13.987976610519,15.771951565139,17.6257374772928,31.3342164406759,15.809246086304,2.60182673609616,2.85758017769855,18.2912617675277,22.6790585652058,24.988194192698,27.2436143493201,43.8356170161719,24.8718777919181,4.37703830134695,3.74915456223124,0.803480193513196,3.21673433742615,15.0928677597653,23.3662535521986,50.1501028852865,0.383719241122824,4.81432633888707,2.59931332832103,50.0081615502775,51.6755767315244,53.1762972977997,69.9339683932093,51.4976315351734,32.3176424995392,3.00864884460956,16.0320108553995,24.9418784374513,52.4331210276767,0.616280758877176,4.97400444922662,4.67037034871286,207008.394833948,16.8921370485459,0.937418923150315,0.90688806701209,52.5301059314949,32.0351917047998
"ILL_7668_AGL",7.11554947073111,8.77105203076123,10.4098554662524,22.0262051625947,8.76593200277158,-5.88624614691671,2.59580079304693,14.2710482422311,12.7227339135624,15.439957040671,17.9390877356889,34.2105705648683,15.2617587783813,-5.42054685223551,4.07008682455066,0.683148252404779,4.74984687365636,8.46810216365487,14.0211984911182,40.3602429766385,0.518692799458535,4.25443297335405,2.00155950047809,39.6537570956088,42.8536437665449,45.6220293697133,68.5607803775606,42.5429358324877,15.7951404135917,4.9701566914632,9.18389438338273,16.394025876944,44.8261298409785,0.481307200541465,4.37543381939834,4.14247420173678,161510.278884462,16.2491851559878,0.946034401876521,0.807826168634935,39.3761201663565,19.2032563898621
"ILL_7716_AGL",12.3141514569281,13.8022779202382,15.3819554345765,27.9921588922029,13.8779061810442,2.85980784179848,2.40453095027826,23.49016672223,27.0926613490893,29.6279181447609,31.8403890511225,45.5784166620647,29.2139431154149,5.72234056398968,4.0432487981524,0.804106537039609,5.37970486357641,14.1374551365068,25.8136202871294,53.4284787134462,0.258402189615483,5.45082465679099,2.81740017292683,55.2722017668195,57.5959457303506,59.0714376276368,68.0131810541583,56.828464357684,38.2387943993761,3.29420036291906,13.8050887366062,30.4308999115102,58.1762299257426,0.741597810384517,5.63960649516311,5.27584496351701,265846.160278746,19.1177673797965,0.934913927793932,0.896945212611482,66.2254503650651,44.4933399677301
"ILL_7747_AGL",7.72903098385094,9.28456697523455,11.1576381750396,24.8676229090999,9.57967371357953,-0.0622358672764759,2.65550734489702,14.0275018037037,17.2990949223441,19.3001737760867,21.6574866774129,38.8479511245934,19.5956557847106,3.40643329599457,3.55456901686269,0.779130920767751,4.12685420652107,10.2937222421151,20.5261616942866,48.9943561934819,0.62267735232146,4.21179593129722,2.14441975733333,48.3128000476563,49.9410094688148,51.4295405486328,69.2616280963499,49.9841716344769,34.8975462372309,3.206034946339,9.61215182917149,18.9784472296522,52.1922147726607,0.37732264767854,4.33991481158509,4.09406479427689,158753.981481481,14.9968544701668,0.941788234317916,0.842876697481701,39.7753197188959,20.4658177925098
"ILL_7946_AGL",16.16531005695,18.0402359252142,20.222169721811,34.8924787414229,18.2766905273145,5.19929103464763,3.16942217460895,17.6741439286822,26.2609734111701,28.6201194797114,30.9230613313408,47.0748415035268,28.4098061571342,5.66004200737407,4.07344007786614,0.845721964739688,4.70576844317522,19.0554641798009,26.7895720707999,50.3859262088289,0.287025823157817,4.72771738936745,2.3658442727907,51.3306386989788,53.602231649422,55.2767283434232,66.6374203799777,53.031897996539,33.3822733019859,3.41107761096641,17.846981289598,28.8511505850842,54.2345175862063,0.712974176842183,4.89509539715153,4.57046430791245,200024.263565891,16.15299370158,0.933168727861167,0.904618985630674,48.9408879339426,28.2163198526829
"ILL_7978_AGL",11.3957880355924,13.0265323241383,14.9850992515737,30.6522051511542,13.3341243816978,2.27716167553589,2.8395515354541,20.5484100699636,18.4685766137678,20.5845966594963,23.0594043161665,41.7708239021715,20.8966023831182,2.54559163704112,3.72360926296235,0.822505501795098,3.38871252631363,14.6869132911935,22.1986137838789,46.6277193668854,0.429373414365968,5.10192135361719,3.076243035,46.4580392326024,48.1368125630797,49.5867814471917,66.7380055549535,47.9476928536336,29.4540837155556,3.12501947119046,13.0859656489818,20.5219765809346,48.8742029572354,0.570626585634032,5.27242696026998,4.94470088931772,232553.305454545,17.6735575573276,0.936978963727764,0.92922634170019,61.9245040106022,42.289345116714
"ILL_7979_AGL",7.00210005602958,8.63977072703289,10.3148092398361,23.3480660469422,8.6932855558948,-4.82655035726463,2.62706596739713,12.9332219341538,12.403680632799,15.2110520041199,17.8441576751454,33.7247509752845,15.0684774521301,-5.08217413244958,4.15106617644656,0.697793188344497,5.05567091774464,8.59980571349084,14.555182401466,42.1980046962326,0.753209304946095,4.04686569393266,1.56273277211538,40.545574383761,43.756421506536,46.4773565428297,69.0591921164177,43.4506757379336,17.404290490052,5.15618393217737,9.09405561814681,15.7772008043191,46.9603600365039,0.246790695053905,4.18375239942313,3.92098698335365,146369.646153846,15.3452027332171,0.935761268748273,0.723986491688163,33.6420353006868,13.879924460453
"ILL_8007_AGL",11.2902751718643,13.0550593985394,15.1138519228448,29.9563383938959,13.3252318207622,1.06143792953509,3.03898715330246,13.5686988003376,17.1459350295854,20.4239779187337,23.5065978350755,42.1362085868914,20.2612784193166,-2.73501918291189,4.95276451817059,0.792327220660565,4.45121718182384,13.4404202199851,19.3251401897813,44.481353172593,0.540863547898788,4.13453892759618,2.33476970481013,43.3629425514837,46.7144563506639,49.4223522514699,67.0968102125139,46.2095556025072,21.1297711788553,4.9075680928826,13.6699159236096,21.3246686009157,47.9839753607319,0.459136452101212,4.2660919591785,4.01642736635693,153561.552742616,14.6073698039014,0.940053549592953,0.876501539932911,40.1406720135085,21.8375654787867
"ILL_8009_AGL",6.11999937013304,7.75441109985728,9.3642312635217,21.2441812110864,7.74273891553538,-5.97313500263937,2.55719959970949,10.2721061664912,10.1385813355854,13.2186229963102,16.088231961631,31.8997267221234,13.0400144142133,-7.63491702330208,4.45729329002556,0.631360399904015,5.61790425665518,7.7705790539299,12.4216232974902,40.1443592719551,0.813564999953456,3.60866614443675,1.18182899828947,37.9470536625355,41.736810675401,45.1191004780078,69.6353523615376,41.5426812915552,16.8851382705184,5.91030713434123,7.68160091776517,14.1959447240274,45.8053196770794,0.186435000046544,3.70730742316698,3.51761777157544,116252.899122807,14.3871624653653,0.947853845359899,0.621460153220671,25.7745008769056,8.19902591647994
"ILL_8010_AGL",5.60195862000604,7.34968620627063,9.08927765826812,21.1625559049033,7.34162425214452,-6.69164785619998,2.70618599571562,12.2463138776963,7.53347622623755,10.6572886887903,13.7852913651949,31.6180281309144,10.6722030838627,-9.22222165230482,4.69271398006921,0.61088756900326,5.74055091127643,7.13062548996416,9.87120982342757,39.7843907382143,0.781966286569419,3.93352617325788,1.03108317793194,37.0468071425591,41.3165314399368,45.3363941013548,69.2647761238204,41.1606953547813,12.4271434378072,6.51814482632385,7.88745263198563,12.7612878735069,45.1506578332548,0.218033713430581,4.08317344234092,3.79534972680596,138595.67539267,15.9677195210939,0.927847065070332,0.556702857785382,29.1628299152045,8.65789527373601
"ILL_8072_AGL",5.23816531141406,7.12631363168476,9.45185748275901,26.6546427775339,7.49186568959877,-7.77055706569497,3.28140014524515,25.8222996371154,12.0559041651579,15.6907103536869,19.3217574926727,39.6025610863367,15.6783370025516,-8.58466773948978,5.42044110639129,0.729484921130361,4.57020738110223,7.85182186038439,15.3689919915627,41.7262138512043,0.495684823303328,5.71636384565973,2.35848184680288,39.3039219514963,43.3998786400731,47.1644012916778,68.7434540527122,43.0400162953432,8.23468298138655,6.0949918815834,7.9382425167524,16.6259529400026,44.1655960360276,0.504315176696672,5.90391732980395,5.54332606528783,292239.697115385,21.1210080354918,0.937914614169916,0.814242020714194,67.3595649300339,41.5823309088118
"ILL_8174_AGL",11.3020941762294,13.1120910535555,15.2705268534002,33.510504033865,13.480640633329,2.19930885162741,3.21135675132546,25.8367035848221,26.9700808210462,29.4671276070291,31.8593760043083,48.3762502990155,29.2316927422769,4.78914908240613,4.18861770737183,0.825437101919643,6.83613696118726,15.5225956244545,27.4707869872485,48.9002410395841,0.286600329362085,5.70402162222518,2.61363332460474,51.4109585286766,54.0849184264983,55.8540457606701,66.7019469093829,53.0927079488415,27.3876768699959,4.30131953616075,12.6913650310141,29.8932086178351,54.7922578160648,0.713399670637915,5.86791094488808,5.55118712133278,292402.711462451,19.7325566438229,0.944671078377849,0.875836165560759,69.1755489486566,45.5404690942414
"ILL_8595_AGL",16.7983915047493,18.8348141800353,21.0024512223346,35.8828509894805,18.9019261660355,4.6364225049092,3.29346397308287,19.4618865317972,26.5840534513824,28.8874007705666,31.2120831856627,47.8778309269009,28.7691370085954,6.10944523334717,3.99726462581833,0.837415050843221,4.6933375102552,18.6478659538835,27.3535059871881,50.8635888067255,0.264125129168506,4.95306450487539,2.1360270843318,52.1903058225195,54.5283404698577,56.1547439913817,66.2814622038066,53.8463880051529,32.6085240691327,3.50175847932952,18.8954550219906,29.124800990605,55.0766155881504,0.735874870831494,5.10586235440392,4.81241116659279,220256.751152074,17.0085938215972,0.941296891296893,0.858899704436263,51.0354365259645,28.0513294828955
"ILL_975_AGL",16.3132344099989,18.295063063448,20.6051768573675,35.0670785578372,18.5657263127855,5.41873940616419,3.35324597947254,13.2127576831169,27.0090682759853,29.6646757822117,32.4515443110697,49.5524021978897,29.5867418126499,5.92367424447231,4.68363801823505,0.842748541891042,4.80240372594525,20.2722434417927,29.5255076094458,46.5130658036098,0.32857246817202,4.0682983108891,2.02646157233766,47.2469379513149,49.6313238663236,51.3663409146265,64.830335845207,49.090051981134,31.4272707136923,3.60834006375559,17.5993723483016,29.1012745609004,50.4208520657318,0.67142753182798,4.19874823656003,3.94813988509197,149533.246753247,13.9266275009219,0.939264311733708,0.895384136497691,36.6445329213772,18.5418445795388
"ILL_9888_AGL",13.9865787058624,15.6001352354104,17.3484668884004,31.4633187672328,15.6998047769022,3.75728918748346,2.68226889525821,14.2655167329231,25.2309439857114,27.3511526812878,29.3883782389307,44.2578968013123,27.1076998728263,5.75400750078015,3.72086632871137,0.825869169641599,4.76874845413252,15.9672101509793,25.1509018386147,53.2431972542831,0.271831767703343,4.24540715698245,2.17676172594231,54.681350493355,57.0338930698887,58.6330050443805,68.0369961646637,56.3310624717853,35.2778633290951,3.40291927740944,15.4341466714245,27.6560373549508,57.6845511721554,0.728168232296657,4.36696677038428,4.13191792592699,161447.676923077,14.6794892359409,0.945472544041813,0.898350307709347,39.9599858735523,20.9000955040271
"ILL_9932_AGL",8.99744422057751,10.8013014659742,12.6721812860169,24.8192066258314,10.8487637138575,-3.69558144246476,2.83757778258497,13.0972778046575,13.5494522084805,16.5527012662979,19.4686995978957,35.1062200451652,16.4533239922292,-4.96199267497521,4.45375796584411,0.733751398382959,5.45397111996071,10.5634777348063,15.6198931702607,41.7069788049546,0.753652660644162,4.07773290388451,2.14467366863014,39.8521357061686,43.0631987987347,45.9228364564506,72.1199955411931,42.8396542664533,17.0473748244468,5.1703258821247,10.8537517721898,17.0284738941141,46.7482303529219,0.246347339355838,4.22728219542687,3.9411945794871,148226.321917808,14.9829899423209,0.931097502360222,0.849878612811807,37.691013914474,18.9482603287266
"ILL_9945_AGL",16.9479740965404,18.5138697862514,20.0632773179369,30.8518455665062,18.4385690993176,4.95587249743063,2.51786165691017,13.7823016883045,21.9486670275454,24.1174168278642,26.206873945904,39.9805920379752,23.962090485179,5.58658735634743,3.46403885423659,0.844686733592469,3.33397501675631,18.274395376682,23.6211679742642,49.8877946301626,0.719524383105273,4.17676414096344,2.42185077602076,48.8362117959951,50.2184759639478,51.6029125002114,66.3715563443403,50.3021221877589,37.8401357722686,2.50161254301402,16.9410831141171,21.5061147587604,52.1954003534845,0.280475616894727,4.2925269929825,4.06808257574387,155978.968858131,14.2773352756398,0.946663378564423,0.938799378631693,40.5809095644002,22.3423197932332
"ILL_9977_AGL",5.63957096306772,7.42261632309357,9.22266687549235,20.9726222587143,7.43778112811451,-6.88452891137859,2.76687507805933,13.6038409785075,10.5142716944784,13.3760932292208,16.1302260905042,32.4400912322865,13.2835013292261,-6.80992843840405,4.26593954540129,0.656875454902827,5.13985549297679,7.19366744022914,12.6177360800401,40.135448152036,0.772833447988828,4.15387426704447,1.45371137574627,37.9848203656602,41.5345532510481,44.8169165867647,70.6679390704331,41.4208694416287,16.0437720509762,5.62646218811545,7.96723567892389,14.6997309565258,45.0274016386693,0.227166552011172,4.28349452278034,4.03429788027354,153959.268656716,16.2610917176576,0.940437584099921,0.715794205466305,34.1385342148745,13.2958604400647
"ILL_9997_AGL",5.54839004490035,7.34247604993646,9.29490562940097,23.2276254897944,7.49894305958184,-6.38038026857839,2.91527581465467,17.1518957845118,13.1025771989897,16.3567121487712,19.5079612174315,37.6015734475068,16.2799908858421,-6.16371785735567,4.8635871576203,0.683383226528419,4.34688049902957,7.29780547827648,15.5471115289766,40.3628346296558,0.688135452593272,4.66267518823496,1.57073850045455,38.0169131504793,41.6557845101887,45.0642844643559,70.1110688310133,41.5216675384066,13.7458688735783,5.74105318130233,8.35607073411465,17.6522044081791,43.8716142678371,0.311864547406728,4.78648309366366,4.54889976189177,194113.804713805,17.8182226346474,0.949125471498824,0.700213068628641,42.6262783825511,18.3000296623709
"ILWL_118_AGL",15.3702782685214,17.0628744017981,18.8113308074504,29.9075903292254,17.0575999755768,4.39791429003589,2.74725950658901,12.386088115053,23.6441988289616,25.9631749201458,28.1725634096918,42.9850088919082,25.7429328467465,5.72935506213589,3.85857336517725,0.820906082871502,3.28722419011352,16.5743289149265,24.5878636704659,51.9559369145958,0.476337044971612,3.95546495048592,2.60515994968198,51.2099052943354,52.8694924970774,54.5281856333525,68.2077346201253,52.8777509640532,41.0257290802631,2.82260703506341,16.5132749829569,24.7002912376835,53.9935273236657,0.523662955028388,4.06782514383602,3.85416910316662,140177.54770318,13.7239906555799,0.946002061712403,0.949264388374289,38.9830677580659,21.8335610327933
"IPL_220_AGL",7.36247333317323,9.05618302911636,10.7867059959321,23.398370305276,9.10772005559192,-4.96925962352789,2.72758383761634,13.2249722795041,12.5151839741898,15.4952488544011,18.280469183895,34.1759577432931,15.3319809567128,-6.28257065066532,4.42401786879995,0.686592736377828,5.28478718267456,8.95062381966349,14.6355696047218,41.1521642499203,0.773534910652981,4.09293742924325,1.57612023966942,38.976489410438,42.6343562584534,45.8731356458028,69.3188187709007,42.4038236271098,16.0940026314994,5.7259240291758,9.48296953514149,16.5822411947882,46.1906730160392,0.226465089347019,4.22196224105641,3.97567812459827,149671.483471074,15.686339864301,0.939947080371355,0.693565605102206,34.5951847068936,14.2578006624998
"LIRL.22.46_AGL",15.8269531817497,17.8001034272988,19.7537476144282,33.4744071398537,17.7757730345125,4.25133924966124,3.10458584191088,18.1234652923588,27.1963855109024,30.0125375687572,32.5261019299846,48.2392692400433,29.6070640711314,5.79740472933902,4.49026738369058,0.820569431782342,5.45383139169736,17.1062301469196,26.1203644359001,51.0443681373225,0.275038360601661,4.78074431104228,2.87620426873754,52.6113774043679,55.0124599965291,56.6641966675439,66.1995544145278,54.2909341873819,33.4706540516688,3.52200269644363,18.0336716921272,30.7406063305631,55.5814983404921,0.724961639398339,4.98979510617381,4.59198634994842,205109.38538206,16.5836093732384,0.919607716689344,0.936359439166527,54.4725064252953,35.1309881350213
"PI_163589_AGL",8.98897268885572,10.5546593648651,12.5018348919881,30.6479249453726,10.9462835688685,1.20562507807055,2.86536753214936,23.9754817546154,24.9852088941509,27.1744178149546,29.3287710179571,45.7317102215957,27.0038065047372,4.47632444709699,3.8088816438439,0.802113828564464,5.92952774373343,12.9555939373208,25.6279047897642,52.523039856509,0.292568833727149,5.50946240603908,2.86856330485577,54.4235213264818,56.91298057675,58.3872527707537,68.9096705022489,55.9449037099138,33.0235934886996,3.75653211179771,10.0734287824104,27.64720683584,57.5744009734724,0.707431166272851,5.67586201258394,5.35480696608958,271338.634615385,19.3586517518533,0.942465463774401,0.897749618522009,67.7344708364055,46.2559943503151
"PI_169534_LSP_AGL",10.3489635001747,11.8671530141988,13.5398553583719,25.6277664315466,11.9965863422999,1.11344029406222,2.48086799412761,8.9633035655,19.1244773455514,21.1308877166213,23.2361838803132,38.2164781126815,21.136615595546,4.04150357343904,3.44148931090078,0.790192002189615,5.00618210247401,12.0984980175543,21.3252954732124,48.43072909672,0.771064294220409,3.36299155171274,1.917569584625,47.4262115900244,48.8675997934187,50.3632451202263,67.3343894445566,49.0588341988255,33.8347490484703,3.06857167901464,11.0638229824024,18.4819595855437,52.7400952667632,0.228935705779591,3.45819439888209,3.27356504705406,101440.7375,11.8942330720596,0.945745513975813,0.799293900396406,27.05386222735,11.8211199053877
"PI_177430_LSP_AGL",13.799919260261,15.6158022296564,17.5051711071213,31.0960004941255,15.6741445814215,2.81380575157971,2.91984829830408,13.5197313098438,20.0609745927581,22.5128451872064,24.9791115885633,43.2135688176241,22.4943611969897,3.56697650038634,4.00223701505452,0.80892406215177,3.57722359533955,15.890606089297,22.1435233647936,43.7511374614889,0.490148851860781,4.1322823615856,2.52231980958984,43.3736298272445,45.3256538430224,46.9830450449281,64.9140809763475,45.1307578786878,25.8843581805718,3.41889609406519,15.1979796507911,21.8465691968689,46.5321437839155,0.509851148139219,4.32143570488213,3.95819056468778,153007.37109375,14.438355532186,0.915508517465051,0.917916793084748,41.0587406750545,22.8473196307204
"PI_178939_LSP_AGL",10.9347683451414,12.7200455882689,14.7413024532397,27.3837300817031,12.9231748093896,2.04596481209494,2.87704135573969,9.84404111875556,24.31124136856,26.7628078588335,29.0384080301435,44.2285141832673,26.4240090303522,4.76849653770481,4.20748952119973,0.791618095719505,4.15718850375001,13.142246718074,24.8354322412284,50.5688196865687,0.483663452561402,3.52426121299017,1.88168160993333,49.923468116808,51.9094274450035,53.5076883479438,67.5742101805358,51.6822363755399,34.809095622161,3.08278780177285,12.5956327532421,25.1988749033812,52.8643885109294,0.516336547438598,3.66329754182596,3.3944846621463,111408.342222222,12.4756229288434,0.92569216150091,0.845773621966993,28.4628616564976,12.5938150940299
"PI_178952_AGL",10.0146699628181,11.7459386188575,13.7509439960468,27.448704924427,12.0031370188575,1.30202123599304,2.91198514691651,12.7242128718672,17.7450981269776,19.9305693707444,22.3783442596762,40.9664319607378,20.1536320032393,3.44137483335617,3.77432599855829,0.777535756156588,4.66977431871504,13.1205191342803,21.190352499442,47.4735736812649,0.421133514962469,4.00137511686427,2.27296407012448,47.7916490527099,50.0719133408748,51.9246441620792,67.64661280921,49.731641650218,30.3362333752064,3.77059049515964,11.5818087691125,19.610904920688,51.268167457299,0.57886648503753,4.17611934266532,3.84304328993976,144004.219917012,14.2655326918248,0.918300530351325,0.853694478881011,37.9246686308023,19.935712201694
